workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,error
958,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,bank_crit,5,-7,none,Devin,Jordan,male,high,8:00,6,0.2902166666666667,crit,
958,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,premiere_crit,6,-6,none,Dakota,Skyler,female,low,3:00,7,0.2426833333333333,crit,
958,condition1,female,fill,NA,4,filler_girl2,filler_girl4,restaurant_fill,20,-20,15,Kendall,Jessie,female,low,none,8,0.18123333333333333,fill,
988,condition1,female,fill,NA,1,filler_guy4,filler_girl4,store_fill,5,-5,5,Dakota,Jamie,male,high,none,1,0.51115,fill,
988,condition1,female,fill,NA,2,filler_girl3,filler_girl1,phone_fill,8,-20,15,Sam,Riley,female,low,none,2,0.3168,fill,
988,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,airport_crit,3,-3,none,Quinn,Kendall,female,low,3:00,3,0.34568333333333334,crit,
988,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,premiere_crit,2,-3,none,Ash,Morgan,male,low,8:00,4,0.2638333333333333,crit,
988,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy1,bank_crit,2,-3,none,Jessie,Alex,female,high,9:30,5,0.6524833333333333,crit,
988,condition1,male,fill,NA,3,filler_girl2,filler_guy3,restaurant_fill,10,-11,20,Jordan,Casey,female,low,none,6,0.26385,fill,
988,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,shopping_crit,0,-2,none,Skyler,Shawn,male,high,1:30,7,0.4729333333333333,crit,
988,condition1,male,fill,NA,4,filler_guy2,filler_guy1,coffee_fill,2,-7,10,Taylor,Devin,male,high,none,8,0.9180833333333334,fill,
818,condition1,female,fill,NA,1,filler_girl2,filler_girl3,coffee_fill,10,0,10,Kendall,Ash,female,high,none,1,0.6355833333333333,fill,
818,condition1,male,fill,NA,2,filler_guy3,filler_guy4,phone_fill,20,0,5,Casey,Quinn,male,low,none,2,0.2008,fill,
818,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,premiere_crit,6,-10,none,Shawn,Sam,female,low,8:00,3,0.36506666666666665,crit,
818,condition1,female,fill,NA,3,filler_girl4,filler_girl1,store_fill,20,0,15,Dakota,Morgan,female,high,none,4,0.20013333333333333,fill,
818,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,bank_crit,9,-10,none,Taylor,Jamie,female,high,3:00,5,0.22906666666666667,crit,
818,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl2,airport_crit,15,-15,none,Riley,Skyler,male,low,9:30,6,0.3258666666666667,crit,
818,condition1,male,nerd,4,NA,nerd_guy1,nerd_guy2,shopping_crit,12,-13,none,Alex,Jordan,male,high,1:30,7,0.27825,crit,
818,condition1,male,fill,NA,4,filler_guy1,filler_guy2,restaurant_fill,20,-10,20,Jessie,Devin,male,low,none,8,0.17398333333333332,fill,
795,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,bank_crit,4,-5,none,Kendall,Riley,female,high,3:00,1,0.6399166666666667,crit,
795,condition1,female,hippie,2,NA,hippie_girl2,hippie_girl1,premiere_crit,8,-9,none,Jessie,Ash,female,low,9:30,2,0.46503333333333335,crit,
795,condition1,female,fill,NA,1,filler_guy4,filler_girl4,coffee_fill,19,-19,10,Jamie,Alex,male,high,none,3,0.2946666666666667,fill,
795,condition1,male,fill,NA,2,filler_girl1,filler_guy3,phone_fill,13,-11,5,Quinn,Casey,female,low,none,4,0.25196666666666667,fill,
795,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,airport_crit,9,-9,none,Sam,Devin,male,low,1:30,5,0.18415,crit,
795,condition1,female,fill,NA,3,filler_guy1,filler_girl3,restaurant_fill,18,-18,15,Skyler,Taylor,male,low,none,6,0.17556666666666668,fill,
795,condition1,male,fill,NA,4,filler_girl2,filler_guy2,store_fill,18,-14,20,Jordan,Shawn,female,high,none,7,0.18143333333333336,fill,
795,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,shopping_crit,4,-5,none,Dakota,Morgan,male,high,8:00,8,0.2757833333333333,crit,
617,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,airport_crit,10,-6,none,Jordan,Jamie,female,low,8:00,1,1.25555,crit,
617,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,bank_crit,5,-5,none,Shawn,Alex,male,high,1:30,2,0.5464,crit,
617,condition1,female,fill,NA,1,filler_girl3,filler_girl1,store_fill,20,-15,20,Riley,Devin,female,high,none,3,0.6145333333333334,fill,
617,condition1,male,fill,NA,2,filler_guy2,filler_guy1,coffee_fill,11,-11,5,Sam,Ash,male,high,none,4,0.3913333333333333,fill,
617,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,shopping_crit,5,-5,none,Taylor,Dakota,female,high,3:00,5,0.8846666666666667,crit,
617,condition1,female,fill,NA,3,filler_girl2,filler_girl4,phone_fill,19,-12,15,Morgan,Jessie,female,low,none,6,0.4161166666666667,fill,
617,condition1,male,fill,NA,4,filler_guy4,filler_guy3,restaurant_fill,13,-10,10,Quinn,Kendall,male,low,none,7,0.32905,fill,
617,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl1,premiere_crit,8,-8,none,Casey,Skyler,male,low,9:30,8,0.37146666666666667,crit,
596,condition1,male,fill,NA,1,filler_girl3,filler_guy3,coffee_fill,10,-15,20,Kendall,Alex,female,high,none,1,0.6481666666666667,fill,
596,condition1,male,nerd,1,NA,nerd_guy1,nerd_guy2,bank_crit,5,-5,none,Riley,Jessie,male,high,8:00,2,0.2528166666666667,crit,
596,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,premiere_crit,7,-10,none,Skyler,Jamie,male,low,1:30,3,0.48741666666666666,crit,
596,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,airport_crit,4,-5,none,Dakota,Sam,female,low,9:30,4,0.2821,crit,
596,condition1,female,fill,NA,2,filler_guy4,filler_girl4,store_fill,10,-8,10,Quinn,Morgan,male,high,none,5,0.37755,fill,
596,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl1,shopping_crit,3,-9,none,Devin,Jordan,male,high,3:00,6,0.23421666666666663,crit,
596,condition1,male,fill,NA,3,filler_girl2,filler_guy2,phone_fill,3,-14,5,Taylor,Casey,female,low,none,7,0.21721666666666667,fill,
596,condition1,female,fill,NA,4,filler_guy1,filler_girl1,restaurant_fill,4,-15,15,Shawn,Ash,male,low,none,8,0.23648333333333332,fill,
850,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,premiere_crit,3,-4,none,Skyler,Taylor,male,low,8:00,1,1.6731,crit,
850,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,shopping_crit,3,-8,none,Devin,Riley,male,high,1:30,2,1.7894,crit,
850,condition1,female,fill,NA,1,filler_guy1,filler_girl3,coffee_fill,3,-14,5,Kendall,Jordan,male,high,none,3,1.0595,fill,
850,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy1,bank_crit,2,-5,none,Shawn,Jamie,female,high,9:30,4,0.1784,crit,
850,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl2,airport_crit,1,-6,none,Ash,Morgan,male,low,3:00,5,0.168,crit,
850,condition1,female,fill,NA,2,filler_girl4,filler_girl2,phone_fill,16,-19,20,Jessie,Sam,female,low,none,6,0.1568,fill,
850,condition1,male,fill,NA,3,filler_guy2,filler_guy3,restaurant_fill,0,-18,15,Alex,Dakota,male,low,none,7,0.7213333333333334,fill,
850,condition1,male,fill,NA,4,filler_girl1,filler_guy4,store_fill,8,-15,10,Quinn,Casey,female,high,none,8,0.4244,fill,
696,condition1,male,fill,NA,1,filler_guy4,filler_guy1,coffee_fill,16,10,5,Casey,Dakota,male,high,none,1,0.5959,fill,
696,condition1,female,fill,NA,2,filler_girl3,filler_girl2,phone_fill,-9,-15,10,Shawn,Taylor,female,low,none,2,0.27013333333333334,fill,
696,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,bank_crit,3,-4,none,Riley,Ash,female,high,1:30,3,0.3887,crit,
696,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,airport_crit,5,-5,none,Devin,Jessie,male,low,3:00,4,0.36356666666666665,crit,
696,condition1,male,fill,NA,3,filler_girl1,filler_guy3,store_fill,-13,-20,20,Sam,Jamie,female,high,none,5,0.2599,fill,
696,condition1,male,fill,NA,4,filler_girl4,filler_guy2,restaurant_fill,-7,-17,15,Jordan,Quinn,female,low,none,6,0.19773333333333337,fill,
696,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,premiere_crit,6,-7,none,Skyler,Kendall,female,low,8:00,7,0.23426666666666668,crit,
696,condition1,male,nerd,4,NA,nerd_girl2,nerd_guy1,shopping_crit,2,-2,none,Morgan,Alex,female,high,9:30,8,0.24726666666666663,crit,
900,condition1,female,fill,NA,1,filler_girl4,filler_girl3,store_fill,6,0,5,Kendall,Alex,female,high,none,1,0.8897,fill,
900,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,airport_crit,0,-5,none,Taylor,Jamie,female,low,9:30,2,0.6266333333333334,crit,
900,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,bank_crit,6,0,none,Quinn,Dakota,male,high,8:00,3,0.3256,crit,
900,condition1,female,fill,NA,2,filler_guy1,filler_girl2,phone_fill,0,-4,15,Devin,Riley,male,low,none,4,0.30441666666666667,fill,
900,condition1,male,nerd,3,NA,nerd_guy2,nerd_guy1,shopping_crit,0,-2,none,Sam,Morgan,male,high,3:00,5,0.35833333333333334,crit,
900,condition1,male,fill,NA,3,filler_guy3,filler_guy4,coffee_fill,5,0,20,Casey,Jordan,male,high,none,6,0.36315,fill,
900,condition1,female,nerd,4,NA,nerd_girl2,nerd_girl1,premiere_crit,0,-3,none,Skyler,Shawn,female,low,1:30,7,0.4907166666666667,crit,
900,condition1,female,fill,NA,4,filler_guy2,filler_girl1,restaurant_fill,2,-4,10,Jessie,Ash,male,low,none,8,0.25466666666666665,fill,
750,condition1,female,fill,NA,1,filler_guy1,filler_girl3,store_fill,10,-15,10,Taylor,Dakota,male,high,none,1,0.7744,fill,
750,condition1,female,fill,NA,2,filler_guy4,filler_girl4,phone_fill,5,-7,5,Casey,Devin,male,low,none,2,0.4595,fill,
750,condition1,female,fill,NA,3,filler_girl1,filler_girl2,coffee_fill,8,-13,15,Jessie,Sam,female,high,none,3,0.39785,fill,
750,condition1,male,fill,NA,4,filler_guy2,filler_guy3,restaurant_fill,3,-4,20,Jamie,Skyler,male,low,none,4,0.30238333333333334,fill,
750,condition1,male,nerd,1,NA,nerd_guy1,nerd_guy2,bank_crit,0,0,none,Riley,Jordan,male,high,3:00,5,0.8544,crit,
750,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy1,premiere_crit,2,-3,none,Ash,Kendall,female,low,1:30,6,0.3481,crit,
750,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,airport_crit,2,-2,none,Quinn,Shawn,female,low,8:00,7,0.2907666666666667,crit,
750,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy2,shopping_crit,2,-2,none,Morgan,Alex,female,high,9:30,8,0.2533166666666667,crit,
955,condition1,female,fill,NA,1,filler_girl4,filler_girl2,store_fill,15,-15,15,Riley,Dakota,female,high,none,1,0.3001666666666667,fill,
955,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,airport_crit,8,-8,none,Morgan,Alex,male,low,3:00,2,0.26858333333333334,crit,
955,condition1,male,fill,NA,2,filler_guy3,filler_guy2,restaurant_fill,20,-10,20,Skyler,Casey,male,low,none,3,0.2806166666666667,fill,
955,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl2,shopping_crit,9,-9,none,Devin,Shawn,male,high,1:30,4,0.38566666666666666,crit,
955,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy1,bank_crit,1,-2,none,Quinn,Kendall,female,high,9:30,5,0.28091666666666665,crit,
955,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy2,premiere_crit,8,-7,none,Ash,Jordan,female,low,8:00,6,0.14276666666666665,crit,
955,condition1,female,fill,NA,3,filler_girl3,filler_girl1,phone_fill,11,-11,10,Sam,Taylor,female,low,none,7,0.16525,fill,
955,condition1,male,fill,NA,4,filler_guy4,filler_guy1,coffee_fill,11,-6,5,Jamie,Jessie,male,high,none,8,0.2112,fill,
621,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl1,shopping_crit,3,5,none,Quinn,Ash,male,high,8:00,1,0.61,crit,
621,condition1,male,fill,NA,1,filler_guy3,filler_guy1,store_fill,6,6,20,Riley,Devin,male,high,none,2,0.25945,fill,
621,condition1,female,fill,NA,2,filler_girl2,filler_girl3,phone_fill,5,-3,15,Jamie,Sam,female,low,none,3,0.14256666666666667,fill,
621,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,bank_crit,5,-7,none,Morgan,Skyler,female,high,9:30,4,0.16038333333333332,crit,
621,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,airport_crit,2,-7,none,Jessie,Casey,female,low,3:00,5,0.16421666666666668,crit,
621,condition1,male,nerd,4,NA,nerd_guy2,nerd_guy1,premiere_crit,6,-11,none,Jordan,Kendall,male,low,1:30,6,0.11315,crit,
621,condition1,male,fill,NA,3,filler_girl1,filler_guy2,coffee_fill,11,-7,10,Taylor,Shawn,female,high,none,7,0.11918333333333334,fill,
621,condition1,male,fill,NA,4,filler_girl4,filler_guy4,restaurant_fill,4,-3,5,Alex,Dakota,female,low,none,8,0.11421666666666666,fill,
652,condition1,female,fill,NA,1,filler_girl4,filler_girl3,coffee_fill,9,-1,15,Skyler,Sam,female,high,none,1,1.3907,fill,
652,condition1,male,fill,NA,2,filler_girl1,filler_guy2,phone_fill,2,2,20,Dakota,Jordan,female,low,none,2,0.17225,fill,
652,condition1,female,fill,NA,3,filler_guy4,filler_girl2,restaurant_fill,2,2,5,Jessie,Kendall,male,low,none,3,0.14026666666666668,fill,
652,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,airport_crit,1,-2,none,Taylor,Devin,female,low,9:30,4,0.3911,crit,
652,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,shopping_crit,2,-4,none,Ash,Shawn,male,high,3:00,5,0.5091,crit,
652,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,premiere_crit,2,-3,none,Riley,Casey,female,low,1:30,6,0.6691666666666667,crit,
652,condition1,male,nerd,4,NA,nerd_guy2,nerd_guy1,bank_crit,0,-1,none,Morgan,Jamie,male,high,8:00,7,0.9255666666666666,crit,
652,condition1,male,fill,NA,4,filler_guy3,filler_guy1,store_fill,0,-1,10,Alex,Quinn,male,high,none,8,0.23103333333333337,fill,
767,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy1,bank_crit,4,-3,none,Kendall,Devin,female,high,1:30,1,0.7307833333333333,crit,
767,condition1,male,fill,NA,1,filler_girl3,filler_guy2,coffee_fill,10,-15,20,Alex,Jamie,female,high,none,2,0.38626666666666665,fill,
767,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,shopping_crit,4,-7,none,Jessie,Ash,female,high,3:00,3,0.4188,crit,
767,condition1,male,fill,NA,2,filler_guy1,filler_guy4,restaurant_fill,7,-10,15,Taylor,Riley,male,low,none,4,2.423216666666667,fill,
767,condition1,female,fill,NA,3,filler_girl4,filler_girl1,phone_fill,5,-14,10,Shawn,Sam,female,low,none,5,0.2244,fill,
767,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,premiere_crit,6,-9,none,Jordan,Morgan,female,low,9:30,6,0.23001666666666667,crit,
767,condition1,male,fill,NA,4,filler_girl2,filler_guy3,store_fill,5,-5,5,Quinn,Dakota,female,high,none,7,0.20878333333333332,fill,
767,condition1,male,hippie,4,NA,hippie_guy1,hippie_guy2,airport_crit,2,-5,none,Skyler,Casey,male,low,8:00,8,0.4512,crit,
839,condition1,male,hippie,1,NA,hippie_guy2,hippie_guy1,airport_crit,0,-1,none,Morgan,Jamie,male,low,8:00,1,0.9115,crit,
839,condition1,female,hippie,2,NA,hippie_girl2,hippie_girl1,premiere_crit,6,-7,none,Riley,Quinn,female,low,3:00,2,0.19371666666666668,crit,
839,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,bank_crit,1,-3,none,Taylor,Kendall,female,high,1:30,3,0.13315,crit,
839,condition1,male,fill,NA,1,filler_guy3,filler_guy2,coffee_fill,13,-9,10,Devin,Shawn,male,high,none,4,0.21653333333333333,fill,
839,condition1,male,nerd,4,NA,nerd_guy2,nerd_guy1,shopping_crit,4,-8,none,Skyler,Jessie,male,high,9:30,5,1.5916666666666666,crit,
839,condition1,female,fill,NA,2,filler_girl4,filler_girl2,phone_fill,3,-3,5,Alex,Ash,female,low,none,6,0.11661666666666666,fill,
839,condition1,male,fill,NA,3,filler_girl1,filler_guy4,restaurant_fill,13,-1,20,Sam,Dakota,female,low,none,7,2.1869,fill,
839,condition1,female,fill,NA,4,filler_guy1,filler_girl3,store_fill,11,-1,15,Jordan,Casey,male,high,none,8,1.1973833333333332,fill,
806,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,airport_crit,4,-5,none,Morgan,Jessie,female,low,1:30,1,0.2908,crit,
806,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy1,premiere_crit,8,-11,none,Jamie,Riley,female,low,8:00,2,0.20633333333333337,crit,
806,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,shopping_crit,1,-1,none,Quinn,Casey,female,high,3:00,3,0.1789,crit,
806,condition1,female,fill,NA,1,filler_guy2,filler_girl4,store_fill,11,-14,15,Sam,Jordan,male,high,none,4,0.16305,fill,
806,condition1,female,fill,NA,2,filler_girl3,filler_girl1,restaurant_fill,9,-10,10,Taylor,Alex,female,low,none,5,0.15968333333333334,fill,
806,condition1,male,fill,NA,3,filler_guy3,filler_guy1,phone_fill,5,-17,20,Kendall,Devin,male,low,none,6,0.17238333333333333,fill,
806,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,bank_crit,1,-1,none,Dakota,Skyler,male,high,9:30,7,0.18301666666666663,crit,
806,condition1,male,fill,NA,4,filler_girl2,filler_guy4,coffee_fill,6,-5,5,Shawn,Ash,female,high,none,8,0.16361666666666666,fill,
783,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,bank_crit,2,-2,none,Quinn,Shawn,male,high,1:30,1,0.6993166666666667,crit,
783,condition1,male,fill,NA,1,filler_guy2,filler_guy1,store_fill,10,-20,10,Casey,Kendall,male,high,none,2,0.3334666666666667,fill,
783,condition1,male,fill,NA,2,filler_girl1,filler_guy3,coffee_fill,12,-20,20,Dakota,Riley,female,high,none,3,0.25826666666666664,fill,
783,condition1,female,fill,NA,3,filler_guy4,filler_girl2,restaurant_fill,10,-16,5,Alex,Ash,male,low,none,4,0.172,fill,
783,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,shopping_crit,2,-4,none,Sam,Jamie,male,high,8:00,5,0.2922666666666667,crit,
783,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl2,premiere_crit,3,-5,none,Devin,Morgan,male,low,3:00,6,0.2925333333333333,crit,
783,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,airport_crit,2,-4,none,Jessie,Jordan,male,low,9:30,7,0.18013333333333334,crit,
783,condition1,female,fill,NA,4,filler_girl3,filler_girl4,phone_fill,10,-18,15,Skyler,Taylor,female,low,none,8,0.24533333333333332,fill,
990,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy1,premiere_crit,3,-3,none,Jordan,Riley,female,low,9:30,1,3.813183333333334,crit,
990,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,airport_crit,4,-3,none,Taylor,Kendall,female,low,8:00,2,0.23331666666666667,crit,
990,condition1,male,fill,NA,1,filler_girl1,filler_guy2,store_fill,0,-20,15,Jamie,Devin,female,high,none,3,0.2488,fill,
990,condition1,male,fill,NA,2,filler_girl3,filler_guy3,restaurant_fill,0,-16,5,Casey,Ash,female,low,none,4,0.14613333333333334,fill,
990,condition1,female,fill,NA,3,filler_guy1,filler_girl2,coffee_fill,5,-10,10,Dakota,Sam,male,high,none,5,0.89345,fill,
990,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,shopping_crit,3,-5,none,Skyler,Shawn,female,high,3:00,6,0.16425,crit,
990,condition1,male,fill,NA,4,filler_girl4,filler_guy4,phone_fill,0,-20,20,Morgan,Quinn,female,low,none,7,0.13133333333333333,fill,
990,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,bank_crit,4,-3,none,Alex,Jessie,male,high,1:30,8,0.3274666666666667,crit,
992,condition1,male,fill,NA,1,filler_girl2,filler_guy2,store_fill,0,20,5,Taylor,Jamie,female,high,none,1,0.5484166666666667,fill,
992,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,bank_crit,9,-10,none,Shawn,Dakota,female,high,9:30,2,0.32281666666666664,crit,
992,condition1,male,fill,NA,2,filler_girl3,filler_guy4,restaurant_fill,-12,8,20,Skyler,Jordan,female,low,none,3,0.29186666666666666,fill,
992,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,shopping_crit,7,-8,none,Alex,Quinn,male,high,1:30,4,0.2125,crit,
992,condition1,female,fill,NA,3,filler_guy3,filler_girl4,phone_fill,-3,-8,15,Sam,Jessie,male,low,none,5,0.22213333333333332,fill,
992,condition1,male,fill,NA,4,filler_girl1,filler_guy1,coffee_fill,-7,5,10,Kendall,Morgan,female,high,none,6,0.2936166666666667,fill,
992,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,premiere_crit,-5,-7,none,Ash,Riley,female,low,3:00,7,0.2893833333333333,crit,
992,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,airport_crit,6,1,none,Casey,Devin,female,low,8:00,8,0.2695,crit,
847,condition1,female,fill,NA,1,filler_girl4,filler_girl1,phone_fill,12,-8,10,Taylor,Casey,female,low,none,1,0.35573333333333335,fill,
847,condition1,female,nerd,1,NA,nerd_girl1,nerd_girl2,bank_crit,5,-3,none,Ash,Shawn,female,high,1:30,2,0.3362833333333333,crit,
847,condition1,female,hippie,2,NA,hippie_girl1,hippie_girl2,premiere_crit,4,-3,none,Jordan,Morgan,female,low,9:30,3,0.26208333333333333,crit,
847,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,airport_crit,2,-3,none,Devin,Skyler,male,low,8:00,4,0.20996666666666663,crit,
847,condition1,male,fill,NA,2,filler_guy2,filler_guy1,coffee_fill,0,-8,15,Sam,Kendall,male,high,none,5,0.4058,fill,
847,condition1,female,fill,NA,3,filler_girl2,filler_girl3,restaurant_fill,9,-3,5,Jessie,Riley,female,low,none,6,0.20331666666666667,fill,
847,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,shopping_crit,5,-2,none,Jamie,Dakota,male,high,3:00,7,0.1748,crit,
847,condition1,male,fill,NA,4,filler_guy4,filler_guy3,store_fill,13,-8,20,Alex,Quinn,male,high,none,8,0.27155,fill,
997,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl1,shopping_crit,5,-4,none,Shawn,Casey,male,high,1:30,1,0.5196333333333333,crit,
997,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl1,airport_crit,4,-2,none,Jessie,Alex,male,low,9:30,2,0.162,crit,
997,condition1,female,fill,NA,1,filler_guy3,filler_girl4,restaurant_fill,14,-16,15,Kendall,Dakota,male,low,none,3,0.11961666666666666,fill,
997,condition1,female,fill,NA,2,filler_guy2,filler_girl3,store_fill,8,-9,5,Skyler,Morgan,male,high,none,4,0.19911666666666664,fill,
997,condition1,male,fill,NA,3,filler_girl1,filler_guy4,coffee_fill,11,-13,20,Quinn,Sam,female,high,none,5,0.25333333333333335,fill,
997,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,premiere_crit,7,-4,none,Jordan,Ash,female,low,8:00,6,0.1768,crit,
